LANGUAGE_NAME,VALUE,SOURCE_NAME,ID,LANGUAGE_ID,FEATURE_ID,SOURCE
Hindi,Inconsistent or other,,http://wals.info/valuesets/25A-hin,http://wals.info/languoid/lect/wals_code_hin,http://wals.info/feature/25A,
Hixkaryana,Head-marking,Derbyshire 1979,http://wals.info/valuesets/25A-hix,http://wals.info/languoid/lect/wals_code_hix,http://wals.info/feature/25A,http://wals.info/refdb/record/Derbyshire-1979
Hmong Njua,Inconsistent or other,Harriehausen 1990;Lyman 1979,http://wals.info/valuesets/25A-hmo,http://wals.info/languoid/lect/wals_code_hmo,http://wals.info/feature/25A,http://wals.info/refdb/record/Harriehausen-1990;http://wals.info/refdb/record/Lyman-1979
Hua,Double-marking,Haiman 1980,http://wals.info/valuesets/25A-hua,http://wals.info/languoid/lect/wals_code_hua,http://wals.info/feature/25A,http://wals.info/refdb/record/Haiman-1980
Huave (San Mateo del Mar),Head-marking,Stairs Kreger and Scharfe de Stairs 1981,http://wals.info/valuesets/25A-hve,http://wals.info/languoid/lect/wals_code_hve,http://wals.info/feature/25A,http://wals.info/refdb/record/Stairs-Kreger-and-Scharfe-de-Stairs-1981
Hungarian,Inconsistent or other,Kenesei et al. 1998,http://wals.info/valuesets/25A-hun,http://wals.info/languoid/lect/wals_code_hun,http://wals.info/feature/25A,http://wals.info/refdb/record/Kenesei-et-al-1998
Iau,Inconsistent or other,Bateman 1986,http://wals.info/valuesets/25A-iau,http://wals.info/languoid/lect/wals_code_iau,http://wals.info/feature/25A,http://wals.info/refdb/record/Bateman-1986
Icelandic,Dependent-marking,Kress 1982;Einarsson 1945,http://wals.info/valuesets/25A-ice,http://wals.info/languoid/lect/wals_code_ice,http://wals.info/feature/25A,http://wals.info/refdb/record/Kress-1982;http://wals.info/refdb/record/Einarsson-1945
Ijo (Kolokuma),Zero-marking,Williamson 1965,http://wals.info/valuesets/25A-ijo,http://wals.info/languoid/lect/wals_code_ijo,http://wals.info/feature/25A,http://wals.info/refdb/record/Williamson-1965
Ik,Dependent-marking,Tucker 1972;Tucker 1973;Tucker 1971,http://wals.info/valuesets/25A-ik,http://wals.info/languoid/lect/wals_code_ik,http://wals.info/feature/25A,http://wals.info/refdb/record/Tucker-1972;http://wals.info/refdb/record/Tucker-1973;http://wals.info/refdb/record/Tucker-1971
Ika,Inconsistent or other,Frank 1990,http://wals.info/valuesets/25A-ika,http://wals.info/languoid/lect/wals_code_ika,http://wals.info/feature/25A,http://wals.info/refdb/record/Frank-1990
Imonda,Double-marking,Seiler 1985,http://wals.info/valuesets/25A-imo,http://wals.info/languoid/lect/wals_code_imo,http://wals.info/feature/25A,http://wals.info/refdb/record/Seiler-1985
Indonesian,Zero-marking,Sneddon 1996b,http://wals.info/valuesets/25A-ind,http://wals.info/languoid/lect/wals_code_ind,http://wals.info/feature/25A,http://wals.info/refdb/record/Sneddon-1996b
Ingush,Inconsistent or other,,http://wals.info/valuesets/25A-ing,http://wals.info/languoid/lect/wals_code_ing,http://wals.info/feature/25A,
Jakaltek,Head-marking,Craig 1977,http://wals.info/valuesets/25A-jak,http://wals.info/languoid/lect/wals_code_jak,http://wals.info/feature/25A,http://wals.info/refdb/record/Craig-1977
Japanese,Dependent-marking,Shibatani 1990;Hinds 1986,http://wals.info/valuesets/25A-jpn,http://wals.info/languoid/lect/wals_code_jpn,http://wals.info/feature/25A,http://wals.info/refdb/record/Shibatani-1990;http://wals.info/refdb/record/Hinds-1986
Jeli,Inconsistent or other,Tröbs 1998,http://wals.info/valuesets/25A-jel,http://wals.info/languoid/lect/wals_code_jel,http://wals.info/feature/25A,http://wals.info/refdb/record/Trobs-1998
Jivaro,Double-marking,Pellizzaro 1969,http://wals.info/valuesets/25A-jiv,http://wals.info/languoid/lect/wals_code_jiv,http://wals.info/feature/25A,http://wals.info/refdb/record/Pellizzaro-1969
Ju|'hoan,Zero-marking,Snyman 1970,http://wals.info/valuesets/25A-juh,http://wals.info/languoid/lect/wals_code_juh,http://wals.info/feature/25A,http://wals.info/refdb/record/Snyman-1970
Kannada,Dependent-marking,Sridhar 1990,http://wals.info/valuesets/25A-knd,http://wals.info/languoid/lect/wals_code_knd,http://wals.info/feature/25A,http://wals.info/refdb/record/Sridhar-1990
Kanum (Ngkâlmpw),Inconsistent or other,,http://wals.info/valuesets/25A-knp,http://wals.info/languoid/lect/wals_code_knp,http://wals.info/feature/25A,
Kanuri,Inconsistent or other,Cyffer 1998;Lukas 1937,http://wals.info/valuesets/25A-knr,http://wals.info/languoid/lect/wals_code_knr,http://wals.info/feature/25A,http://wals.info/refdb/record/Cyffer-1998;http://wals.info/refdb/record/Lukas-1937
Karok,Head-marking,Bright 1957,http://wals.info/valuesets/25A-krk,http://wals.info/languoid/lect/wals_code_krk,http://wals.info/feature/25A,http://wals.info/refdb/record/Bright-1957
Kayardild,Dependent-marking,Evans 1995,http://wals.info/valuesets/25A-kay,http://wals.info/languoid/lect/wals_code_kay,http://wals.info/feature/25A,http://wals.info/refdb/record/Evans-1995
Ket,Head-marking,Vall and Kanakin 1990,http://wals.info/valuesets/25A-ket,http://wals.info/languoid/lect/wals_code_ket,http://wals.info/feature/25A,http://wals.info/refdb/record/Vall-and-Kanakin-1990
Kewa,Dependent-marking,Franklin 1971,http://wals.info/valuesets/25A-kew,http://wals.info/languoid/lect/wals_code_kew,http://wals.info/feature/25A,http://wals.info/refdb/record/Franklin-1971
Khalkha,Dependent-marking,Sanzheev 1959;Sanzheyev 1973,http://wals.info/valuesets/25A-kha,http://wals.info/languoid/lect/wals_code_kha,http://wals.info/feature/25A,http://wals.info/refdb/record/Sanzheev-1959;http://wals.info/refdb/record/Sanzheyev-1973
